ZCTA,land_sqmi,water_sqmi,lat,lon,population,density_sqmi
95391,26.854,0.499,37.78079,-121.598048,25193,938.147017204141
95401,20.904,0.015,38.449137,-122.793752,36842,1762.4378109452737
95403,21.54,0.041,38.503685,-122.754057,45570,2115.598885793872
95404,75.39,0.017,38.525733,-122.690443,37317,494.9860724233983
95405,5.016,0.032,38.438136,-122.669057,22811,4547.647527910686
95407,21.611,0.0,38.394656,-122.745932,42135,1949.7015408819582
95409,34.993,0.211,38.468485,-122.582138,25960,741.8626582459349
95410,30.024,0.421,39.23494,-123.699854,642,21.382893685051958
95412,90.321,0.017,38.712606,-123.314146,227,2.513258267733971
95419,0.065,0.0,38.423469,-122.958181,160,2461.5384615384614
95421,143.387,0.073,38.583569,-123.18267,1453,10.13341516315984
95422,26.884,10.136,38.985515,-122.642535,17101,636.103258443684
95423,122.434,2.231,39.067376,-122.62972,3432,28.031429178169464
95425,192.08,3.778,38.823053,-123.063859,11410,59.40233236151603
95426,28.658,0.02,38.833425,-122.734061,1265,44.141252006420544
95428,274.669,0.844,39.824803,-123.179609,2667,9.709868969559725
95436,21.253,0.28,38.486828,-122.905617,5999,282.266033030631
95437,177.391,0.634,39.443949,-123.68592,15106,85.15651865088985
95439,2.667,0.0,38.490556,-122.775906,708,265.466816647919
95441,157.17,3.618,38.721626,-123.047292,1842,11.719793853788891
95442,24.961,0.036,38.378218,-122.516487,2986,119.6266175233364
95443,4.172,0.0,39.050131,-122.739631,70,16.778523489932887
95444,0.314,0.0,38.432624,-122.869241,748,2382.165605095541
95445,89.194,0.341,38.83252,-123.472532,2102,23.56660761934659
95446,31.046,0.17,38.519427,-123.010679,4808,154.86697159054307
95448,184.838,0.923,38.622985,-122.889121,15868,85.84814810807302
95449,138.523,0.349,38.936137,-123.119445,1828,13.196364502645771
95450,37.378,0.615,38.509805,-123.208042,215,5.752046658462197
95451,92.862,9.79,38.922136,-122.789564,12793,137.76356313669748
95452,16.394,0.0,38.429598,-122.536744,1388,84.6651213858729
95453,87.042,0.594,39.045931,-122.941077,11888,136.57774407757174
95454,306.555,0.107,39.784048,-123.49579,1676,5.467208168191679
95456,11.331,0.22,39.258886,-123.759164,965,85.16459271026388
95457,147.922,3.132,38.924036,-122.549083,3036,20.524330390340857
95458,34.892,14.184,39.109008,-122.777635,3365,96.44044480110053
95459,59.337,0.059,38.976628,-123.604854,718,12.10037581947183
95460,34.58,1.128,39.305245,-123.748616,2144,62.00115673799885
95461,121.874,0.849,38.754006,-122.55211,3720,30.52332737089125
95462,3.616,0.129,38.473361,-123.021541,1122,310.28761061946904
95464,2.537,0.005,39.126246,-122.847075,2417,952.7000394166339
95465,48.079,0.291,38.417342,-123.046012,1154,24.002163106553798
95467,7.356,0.145,38.812954,-122.548099,5721,777.7324632952692
95469,184.584,3.321,39.398936,-123.075253,1503,8.14263424782213
95470,69.563,0.18,39.299023,-123.239243,6122,88.00655520894728
95472,70.264,0.041,38.398815,-122.861923,28588,406.86553569395426
95476,107.637,0.503,38.255842,-122.460908,35139,326.4583739792079
95482,294.154,3.257,39.136804,-123.261089,33396,113.53236739938944
95485,86.984,0.858,39.20847,-122.92572,2900,33.33946472914559
95490,430.119,0.342,39.47932,-123.34816,14627,34.00686786679965
95492,19.788,0.017,38.530486,-122.811835,27455,1387.4570446735395
95497,15.236,0.107,38.725274,-123.458314,1200,78.76082961407194
95501,7.339,4.399,40.80201,-124.144824,22972,3130.126720261616
95503,83.718,0.873,40.738403,-124.107815,24442,291.9563295826465
95519,53.767,0.357,40.963005,-124.052501,18792,349.5080625662581
95521,60.364,11.151,40.843356,-124.045334,21684,359.2207275859784
95524,8.122,0.004,40.820835,-124.050022,1770,217.926619059345
95525,92.716,0.123,40.953782,-123.824438,1443,15.563656758272575
95526,126.164,0.174,40.461528,-123.676487,887,7.030531688912843
95527,143.696,0.001,40.950917,-123.421121,708,4.927068255205434
95528,87.882,0.158,40.496986,-123.930811,1415,16.101135613663775
95531,189.379,5.991,41.862668,-124.130542,22491,118.76184793456508
95536,162.743,1.27,40.501241,-124.209928,3360,20.646049292442687
95540,34.02,0.519,40.566787,-124.125976,14641,430.36449147560256
95542,219.534,0.223,40.093254,-123.759831,2831,12.895496825093153
95547,10.394,0.0,40.569463,-124.077504,1144,110.06349817202232
95549,138.769,0.088,40.666676,-123.908382,1090,7.854780246308613
95551,42.392,7.838,40.674987,-124.231146,1870,44.112096622004145
95552,136.889,1.713,40.344419,-123.417217,433,3.1631467831600784
95553,70.159,0.16,40.231152,-123.868597,734,10.461950711954275
95560,16.69,0.057,40.142727,-123.838819,1350,80.88675853804673
95562,16.548,0.331,40.4412,-124.100415,3384,204.49601160261062
95563,66.074,0.065,40.894251,-123.56406,584,8.838574931137815
95567,62.503,0.559,41.950683,-124.097094,2349,37.58219605458938
95570,52.381,4.616,41.113752,-124.08264,2480,47.34541150417136
95573,119.986,0.698,40.914926,-123.668723,990,8.250962612304768
95589,152.794,0.0,40.061443,-123.979797,1467,9.60116234930691
95601,2.063,0.033,38.424865,-120.830278,358,173.53368880271447
95602,49.677,0.655,38.991491,-121.103544,19248,387.463011051392
95603,35.764,0.659,38.911346,-121.08576,28195,788.3625992618274
95605,3.899,0.168,38.593521,-121.539867,14711,3773.018722749423
95607,132.46,0.213,38.830616,-122.126037,271,2.0459006492526046
95608,13.228,0.233,38.626935,-121.331191,63052,4766.555790746901
95610,7.928,0.0,38.694923,-121.272207,46759,5897.956609485368
95612,63.607,3.533,38.384706,-121.578721,1519,23.88101938465892
95614,31.755,0.03,38.886238,-120.979699,4504,141.8359313493938
95615,21.156,0.541,38.310755,-121.541817,978,46.22802041973908
95616,29.855,0.033,38.554147,-121.798514,51863,1737.1629542790151
95618,32.13,0.047,38.543019,-121.690538,27007,840.5539993775287
95619,5.936,0.039,38.680605,-120.814261,6362,1071.7654986522912
95620,241.267,2.885,38.404935,-121.754379,22367,92.70642068745416
95621,6.675,0.0,38.695494,-121.308624,41747,6254.232209737828
95623,44.66,0.018,38.632532,-120.844015,4725,105.79937304075236
95624,45.553,0.043,38.43415,-121.305874,68036,1493.5569556340965
95626,37.697,0.0,38.733794,-121.489006,4974,131.94683927102952
95627,52.319,0.311,38.734513,-122.025346,3935,75.21168218046981
95628,12.892,0.359,38.652096,-121.254384,43783,3396.137139311201
95629,57.029,0.0,38.512788,-120.687523,1047,18.359080467832154
95630,26.192,2.187,38.662781,-121.140107,77952,2976.1759315821623
95631,173.981,0.543,39.054944,-120.753975,6934,39.8549266873969
95632,113.26,0.633,38.274451,-121.259201,31889,281.5557125198658
95633,39.46,0.039,38.849203,-120.822384,2653,67.23264064875823
95634,118.611,0.057,38.900629,-120.706782,3792,31.97005336773149
95635,29.548,0.042,38.910748,-120.908621,1424,48.19277108433735
95636,11.469,0.0,38.611654,-120.48682,1387,120.93469352166711
95637,42.28,0.0,38.853015,-122.27287,374,8.845789971617785
95638,80.227,0.588,38.342678,-121.070132,2295,28.606329539930446
95640,131.394,6.326,38.341467,-120.940112,12811,97.5006469092957
95641,41.984,2.772,38.155571,-121.604816,2086,49.68559451219512
95642,66.485,1.865,38.343506,-120.763948,7350,110.55125216214184
95645,123.802,2.365,38.894035,-121.796808,1363,11.009515193615611
95648,144.298,0.955,38.922812,-121.312005,56597,392.2230384343511
95650,22.847,0.685,38.809175,-121.171375,13314,582.7460935790257
95651,13.366,0.0,38.820884,-120.93519,623,46.610803531348196
95653,5.493,0.008,38.697075,-121.978414,682,124.15801929728745
95655,9.529,0.025,38.549228,-121.278598,5029,527.7573722321335
95658,23.304,0.462,38.881183,-121.169014,6197,265.92001373154824
95659,45.928,0.717,38.858745,-121.589913,673,14.65337049294548
95660,6.355,0.0,38.678867,-121.3805,35668,5612.5885129819035
95661,8.954,0.0,38.741274,-121.249266,32599,3640.719231628322
95662,10.806,0.154,38.689174,-121.218435,31895,2951.600962428281
95663,8.701,0.0,38.857372,-121.182526,3126,359.26904953453624
95664,36.744,4.631,38.801281,-121.037856,1261,34.318528195079466
95665,20.26,0.004,38.395176,-120.652755,4903,242.00394866732475
95666,83.975,2.251,38.541376,-120.329097,6089,72.50967549866031
95667,169.08,0.27,38.733395,-120.791347,36286,214.60846936361483
95668,64.98,0.154,38.827555,-121.495182,540,8.310249307479223
95669,75.72,0.065,38.489518,-120.891642,2359,31.154252509244586
95670,12.917,0.343,38.604268,-121.280327,59314,4591.933111403577
95672,21.745,0.064,38.72226,-120.992955,5630,258.9100942745459
95673,16.253,0.067,38.690518,-121.465662,16935,1041.961484033717
95674,31.862,0.0,38.953949,-121.481896,992,31.13426652438642
95675,0.202,0.0,38.545458,-120.742909,345,1707.9207920792078
95677,9.742,0.022,38.79292,-121.232006,28873,2963.7651406282075
95678,11.425,0.0,38.765353,-121.288473,45744,4003.851203501094
95681,15.612,0.0,38.998092,-121.354198,1525,97.68127081732001
95682,89.883,0.121,38.598969,-120.963066,29249,325.41192439059665
95683,86.361,0.336,38.511992,-121.096261,6128,70.95795555864336
95684,159.809,0.059,38.566104,-120.501215,2637,16.50094800668298
95685,39.975,0.005,38.434012,-120.762015,4611,115.34709193245779
95686,32.394,1.365,38.157794,-121.520223,1123,34.66691362598012
95687,44.557,0.272,38.333133,-121.920151,69741,1565.208609197208
95688,92.002,0.364,38.421343,-122.030124,39216,426.25160322601687
95689,25.264,0.0,38.470889,-120.615679,1065,42.15484483850538
95690,51.594,1.918,38.203404,-121.626239,1793,34.75210295770826
95691,39.028,2.239,38.627951,-121.593287,39894,1022.1891974992313
95692,57.224,0.77,39.043066,-121.409804,4966,86.7817698867608
95693,58.661,0.0,38.398531,-121.21951,7623,129.95005199365846
95694,132.676,0.313,38.57166,-122.064168,10156,76.54737857638156
95695,145.612,0.059,38.694038,-121.852932,38787,266.37227701013654
95697,0.274,0.0,38.732881,-121.807195,264,963.5036496350364
95701,31.752,0.054,39.226549,-120.767022,1077,33.91912320483749
95703,8.878,0.027,38.989027,-120.987775,2099,236.4271232259518
95709,23.795,0.075,38.749032,-120.690916,5844,245.59781466694682
95713,60.77,0.386,39.081347,-120.93239,10471,172.3054138555208
95714,3.596,0.044,39.201159,-120.836798,383,106.50723025583981
95715,33.817,0.622,39.276651,-120.644012,85,2.5135286985835528
95720,155.801,0.428,38.850937,-120.251267,52,0.3337590901213728
95722,10.442,0.245,39.009801,-121.034707,4439,425.1101321585903
95726,142.954,0.582,38.761976,-120.413495,8229,57.56397162723673
95728,27.992,0.61,39.294653,-120.401407,593,21.184624178336666
95735,43.775,0.932,38.840287,-120.150294,54,1.2335808109651627
95742,50.442,0.109,38.562201,-121.2047,16287,322.88569049601523
95746,18.4,7.208,38.746924,-121.166434,22549,1225.4891304347827
95747,42.115,0.0,38.778421,-121.368829,78987,1875.5075388816335
95757,64.497,1.019,38.331652,-121.436979,54535,845.5432035598554
95758,13.624,0.29,38.429667,-121.445213,65999,4844.318849089841
95762,41.588,2.405,38.683688,-121.064727,47262,1136.4335866115225
95765,12.522,0.011,38.819738,-121.278321,43225,3451.92461268168
95776,88.202,1.175,38.698692,-121.699462,27189,308.25831613795606
95811,2.316,0.12,38.593792,-121.482158,8487,3664.5077720207255
95814,1.396,0.036,38.580568,-121.49559,12355,8850.28653295129
95815,7.653,0.168,38.605628,-121.445453,26511,3464.1317130537045
95816,2.729,0.071,38.575407,-121.464803,19079,6991.205569805789
95817,2.265,0.0,38.550605,-121.457026,14123,6235.32008830022
95818,3.859,0.164,38.554487,-121.497058,22798,5907.748121274942
95819,3.606,0.086,38.566862,-121.437563,20173,5594.287298946201
95820,5.267,0.0,38.53491,-121.444202,35359,6713.309284222517
95821,7.062,0.074,38.625693,-121.384916,38372,5433.588218634947
95822,8.398,0.097,38.512844,-121.494215,46269,5509.526077637533
95823,11.479,0.0,38.474726,-121.442636,83254,7252.722362575138
95824,3.988,0.0,38.517435,-121.44144,32432,8132.397191574724
95825,4.656,0.064,38.591897,-121.408467,37077,7963.273195876289
95826,10.538,0.223,38.543848,-121.378284,40500,3843.234010248624
95827,8.945,0.149,38.54836,-121.327497,21032,2351.257685858021
95828,12.403,0.0,38.489426,-121.395969,60532,4880.432153511247
95829,20.308,0.005,38.489546,-121.323452,31370,1544.7114437660036
95830,13.012,0.066,38.490508,-121.284171,592,45.49646480172149
95831,6.995,0.535,38.495787,-121.530256,44366,6342.53037884203
95832,8.317,0.556,38.447413,-121.496138,12973,1559.817241793916
95833,8.091,0.47,38.619049,-121.517552,40205,4969.1014707699915
95834,9.964,0.252,38.635212,-121.518608,35062,3518.867924528302
95835,8.879,0.08,38.668491,-121.525602,41678,4693.997071742314
95837,14.377,0.399,38.693765,-121.598941,263,18.29310704597621
95838,9.205,0.019,38.645723,-121.445254,40295,4377.5122216186855
95841,3.898,0.0,38.660272,-121.348164,21232,5446.895844022575
95842,3.972,0.0,38.687038,-121.348865,35031,8819.486404833837
95843,6.517,0.0,38.715329,-121.363675,48321,7414.6079484425345
95864,6.28,0.231,38.584047,-121.375846,25137,4002.7070063694264
95901,200.199,1.616,39.223939,-121.49405,36807,183.8520671931428
95912,152.41,0.138,39.000399,-122.074234,5048,33.12118627386654
95914,21.889,0.0,39.407586,-121.378772,459,20.969436703366988
95916,84.675,0.203,39.651415,-121.381635,765,9.034543844109832
95917,80.703,0.341,39.435859,-121.763625,3561,44.12475372662726
95918,55.688,1.327,39.301229,-121.337929,1842,33.07714408849303
95919,26.788,0.0,39.434438,-121.265555,1110,41.43646408839779
95922,51.881,4.273,39.46673,-121.071865,495,9.54106512981631
95923,10.16,0.0,40.183804,-121.136688,60,5.905511811023622
95926,7.781,0.0,39.74577,-121.843938,42143,5416.141884076597
95928,145.375,2.308,39.681488,-121.83721,37533,258.1805674978504
95930,7.508,0.073,39.548715,-121.159878,412,54.87480021310602
95932,142.606,1.929,39.246934,-122.012177,7672,53.798577899948114
95934,21.542,0.625,40.0601,-120.907957,57,2.6459938724352425
95935,25.811,0.094,39.379344,-121.192261,564,21.85114873503545
95936,43.93,0.042,39.580756,-120.774346,191,4.3478260869565215
95937,53.205,0.0,38.884065,-121.998485,996,18.72004510854243
95938,68.149,0.036,39.604713,-121.795288,4327,63.49322807377951
95941,35.434,0.015,39.516948,-121.273873,342,9.6517469097477
95942,69.152,0.016,39.915994,-121.667031,2190,31.669366034243406
95943,63.587,2.124,39.575214,-122.034536,536,8.429395945712173
95945,61.143,0.883,39.193267,-120.980122,27675,452.6274471321329
95946,44.721,0.864,39.209159,-121.213824,9448,211.26540104201607
95947,85.415,0.0,40.159399,-120.844084,1105,12.936837791956915
95948,75.566,0.258,39.339264,-121.770785,11118,147.12966148797076
95949,136.938,0.194,39.10267,-121.133852,20709,151.22902335363452
95951,19.569,0.985,39.722512,-122.004433,2743,140.17067811334255
95953,116.157,0.27,39.259738,-121.77633,10945,94.2259183691039
95954,126.831,1.408,39.854189,-121.577866,8488,66.92370161868944
95955,130.933,0.052,39.294516,-122.201715,1311,10.01275461495574
95956,59.207,2.722,39.88414,-121.115945,486,8.208488861114395
95957,93.001,0.688,39.052285,-121.825177,770,8.279480865797142
95959,311.898,3.015,39.351529,-120.870549,18017,57.76567980557746
95960,41.601,0.136,39.441443,-121.016626,568,13.653517944280186
95961,45.848,0.693,39.041333,-121.562835,33439,729.3447914849066
95962,37.95,0.778,39.323405,-121.272549,1136,29.934123847167324
95963,325.356,8.486,39.747832,-122.30336,16483,50.661429326645276
95965,311.421,22.977,39.593945,-121.581363,20854,66.96401334527857
95966,170.162,9.946,39.475369,-121.414133,29335,172.3945416720537
95968,1.798,0.0,39.435177,-121.551779,1346,748.6095661846496
95969,50.699,0.32,39.720742,-121.638663,7804,153.9280853665753
95970,32.102,0.599,39.410269,-122.05203,494,15.388449317799516
95971,150.842,0.333,39.929228,-120.924431,6288,41.68600257222789
95973,300.129,1.987,39.876526,-121.859642,37977,126.53558969643052
95975,9.439,0.0,39.224325,-121.153696,1615,171.09863332980188
95977,37.661,0.378,39.176595,-121.291692,1738,46.14853562040307
95978,0.037,0.0,39.908439,-121.529616,283,7648.648648648649
95979,234.207,2.72,39.290302,-122.475519,475,2.02812042338615
95981,53.088,0.143,39.652827,-121.039944,60,1.1301989150090415
95982,42.575,0.041,39.173231,-121.805673,2971,69.78273634762184
95983,85.329,0.0,40.058261,-120.738932,360,4.21896424427803
95987,316.975,0.052,39.103611,-122.247003,6489,20.47164602886663
95988,328.628,0.834,39.497191,-122.287568,9060,27.569166352228052
95991,41.12,1.149,39.015503,-121.611202,42490,1033.3171206225682
95993,84.282,0.037,39.082497,-121.680114,38957,462.2220640231604
96001,72.501,1.449,40.577176,-122.454715,34109,470.4624763796361
96002,30.542,0.715,40.527769,-122.318645,34023,1113.9741994630344
96003,111.151,6.567,40.667279,-122.319538,44068,396.4696673894072
96006,201.819,0.496,41.133532,-120.842566,513,2.5418815869665394
96007,122.496,1.89,40.456801,-122.308203,25009,204.16176854754443
96008,61.812,2.042,40.722641,-122.109784,1086,17.569403999223454
96009,202.942,2.134,41.05604,-121.020802,380,1.8724561697430793
96013,153.409,2.708,40.973657,-121.692399,3929,25.61127443631078
96016,42.688,0.514,40.894208,-121.508834,297,6.957458770614692
96019,19.319,1.287,40.687354,-122.39945,10413,539.0030539883016
96020,56.306,0.49,40.306787,-121.261874,2404,42.69527226228111
96021,249.599,2.327,39.923479,-122.270454,15076,60.40088301635824
96022,248.576,0.576,40.336308,-122.447977,16497,66.36602085478889
96023,214.554,14.164,41.909076,-121.976846,1128,5.257417713023295
96024,104.636,0.013,40.547045,-122.881185,1029,9.834091517259834
96025,103.496,0.342,41.200136,-122.319045,2150,20.773749710133725
96027,419.188,1.616,41.389877,-123.231074,1872,4.465776692080881
96028,168.185,3.457,41.007447,-121.457463,1667,9.911704373160507
96032,519.646,1.373,41.585132,-122.979631,2629,5.059213387575388
96034,112.004,0.472,41.444019,-122.60496,325,2.9016820827827576
96035,42.535,0.495,40.04156,-122.185031,3968,93.28788056894324
96037,2.742,0.24,41.544922,-122.920964,131,47.775346462436175
96038,18.272,0.024,41.6071,-122.545715,399,21.83669001751314
96039,264.16,1.358,41.668928,-123.376416,647,2.4492731677771045
96041,335.542,0.022,40.513498,-123.196046,3413,10.171602958795026
96044,220.613,2.038,41.933028,-122.674967,1181,5.353265673373736
96047,248.285,0.354,40.479226,-122.692468,857,3.4516785146102262
96048,155.416,0.257,40.830359,-123.023489,1197,7.701909713285634
96050,258.663,0.796,41.853472,-122.951015,369,1.4265666137019983
96051,343.432,35.42,40.916328,-122.310822,885,2.5769293484590836
96052,111.17,1.079,40.68268,-122.786454,2817,25.33957002788522
96054,117.784,1.745,41.261057,-121.118551,242,2.054608435780751
96055,95.216,1.361,40.099121,-121.998375,3404,35.75029406822383
96056,216.081,3.341,41.067151,-121.317746,1535,7.10381754990027
96057,106.536,0.216,41.271859,-121.919695,1076,10.099872343620936
96058,364.688,1.368,41.727048,-121.907369,706,1.935901373228623
96059,63.533,0.077,40.433747,-121.829421,731,11.505831615066185
96062,67.123,0.251,40.555597,-122.091265,1074,16.000476736737035
96064,487.01,3.58,41.754703,-122.365621,4696,9.642512474076508
96065,137.115,1.68,40.890167,-121.956786,346,2.523429238230682
96067,76.376,0.755,41.316888,-122.317447,7800,102.12632240494395
96069,92.865,0.126,40.685336,-122.016069,1371,14.763366176708125
96071,25.784,0.078,40.694474,-121.457269,17,0.6593236115420416
96073,45.226,0.372,40.598601,-122.19493,5633,124.55224870649627
96075,90.689,0.133,40.362328,-121.876387,330,3.6388095579397723
96080,647.545,3.694,40.16538,-122.441718,31149,48.10322062559359
96084,54.265,0.047,40.795834,-121.868694,760,14.005344144476181
96086,203.137,0.776,41.924212,-123.260809,307,1.5112953327064986
96087,42.718,4.892,40.633134,-122.58707,819,19.172245891661593
96088,173.016,0.293,40.51087,-121.876112,4552,26.309705460766637
96091,425.455,1.059,41.043873,-122.800791,761,1.788673302699463
96093,99.6,0.031,40.765478,-122.941428,3626,36.40562248995984
96094,200.432,4.289,41.514922,-122.350943,6674,33.29807615550411
96096,103.605,0.159,40.636311,-121.876399,717,6.920515419140003
96097,181.718,0.483,41.756147,-122.659466,10220,56.24098878482044
96101,596.565,11.026,41.456252,-120.511306,4868,8.160049617392907
96103,97.277,0.373,39.780156,-120.670755,1301,13.374178891207583
96104,238.102,0.742,41.460183,-120.129865,883,3.7084946787511233
96105,254.099,0.116,39.688645,-120.143996,493,1.9401886666220647
96106,22.06,0.0,39.735482,-120.543862,359,16.273798730734363
96107,95.733,0.026,38.408277,-119.548075,668,6.977740173190018
96109,214.032,1.923,39.994178,-120.101708,1182,5.522538685803991
96113,21.853,0.028,40.188076,-120.145684,2310,105.70631034640552
96114,65.547,2.086,40.292605,-120.488614,2797,42.67167070956718
96117,324.332,1.169,40.533462,-120.235356,249,0.7677318303466818
96118,170.712,0.294,39.639597,-120.247144,1492,8.739865973100896
96120,226.47,0.561,38.742445,-119.869382,1273,5.621053561178081
96121,33.202,0.013,40.164393,-120.380042,169,5.090054815974941
96122,64.032,0.012,39.820738,-120.47627,4492,70.15242378810595
96124,53.108,0.064,39.638793,-120.467942,253,4.763877381938691
96125,92.767,0.229,39.613559,-120.602378,226,2.4362111526728256
96126,28.725,0.023,39.549726,-120.403579,233,8.111401218450826
96128,22.632,0.016,40.348899,-120.406017,642,28.366914103923648
96129,116.001,0.016,39.835122,-120.360049,411,3.543072904543926
96130,499.884,47.292,40.549051,-120.634032,20892,41.7936961375039
96134,329.608,20.908,41.835365,-121.44499,2347,7.120579597582583
96137,142.185,1.271,40.469325,-121.229871,2717,19.108907409361045
96140,10.344,0.208,39.232018,-120.0964,1099,106.24516627996907
96141,28.866,0.308,39.098928,-120.205231,621,21.51319891914363
96142,15.986,25.499,38.998631,-120.103881,821,51.35743775803828
96143,9.229,0.255,39.260575,-120.026291,2852,309.0258966301875
96145,17.71,0.91,39.180998,-120.151396,3291,185.82721626199887
96146,40.429,0.026,39.215897,-120.24517,1120,27.702886541838776
96148,2.089,0.0,39.249777,-120.05759,462,221.15844901866922
96150,163.167,5.572,38.87332,-120.068481,29527,180.9618366458904
96161,262.642,3.526,39.347714,-120.22471,19231,73.22134312105452
96701,25.27,0.777,21.406053,-157.884952,40504,1602.8492283339929
96703,32.443,1.669,22.13614,-159.371914,3453,106.43282063927505
96704,246.39,103.91,19.294365,-155.840633,7975,32.36738503997727
96705,3.363,0.494,21.899532,-159.568546,2376,706.5120428189117
96706,17.065,1.89,21.344782,-158.022298,83467,4891.122179900381
96707,43.413,3.035,21.363106,-158.082206,49316,1135.9730956165206
96708,59.537,8.671,20.88283,-156.232168,11452,192.3509750239347
96710,40.247,0.982,19.842536,-155.24737,209,5.192933634805079
96712,42.257,4.773,21.651861,-157.982756,8099,191.6605532811132
96713,165.108,4.868,20.73415,-156.106979,1053,6.377643724107856
96714,78.253,5.664,22.13125,-159.520972,1438,18.376292282723984
96716,3.88,0.415,21.910263,-159.600932,2329,600.2577319587629
96717,24.728,2.167,21.557794,-157.90534,4396,177.7741831122614
96719,5.832,0.007,20.240159,-155.833027,1537,263.5459533607682
96720,287.751,6.96,19.65981,-155.232473,50971,177.1357875385316
96722,16.221,1.09,22.18838,-159.460894,2061,127.05751803218051
96725,96.234,0.007,19.596712,-155.901448,4672,48.548330112018625
96727,189.516,12.661,20.105628,-155.486032,4759,25.11133624601617
96728,4.158,0.047,19.86198,-155.129014,370,88.98508898508898
96729,37.691,10.103,21.17788,-157.12032,1576,41.81369557719349
96730,1.061,1.492,21.538215,-157.844346,1427,1344.957587181904
96731,9.71,5.887,21.678079,-157.969207,2827,291.14315139031925
96732,11.871,1.604,20.877263,-156.460289,25889,2180.860921573583
96734,21.729,2.745,21.395084,-157.758188,50985,2346.403423995582
96738,79.848,0.442,19.871941,-155.802163,7407,92.76375112714157
96740,242.366,28.166,19.75682,-155.919968,40805,168.36107374796794
96741,31.86,0.279,21.955528,-159.515192,6283,197.20652856246076
96743,292.334,21.503,20.02661,-155.783672,13326,45.58484473239513
96744,33.77,6.573,21.447639,-157.82885,56245,1665.5315368670415
96746,29.843,2.932,22.092807,-159.3525,20566,689.1398317863485
96748,122.842,21.439,21.131173,-156.835237,5168,42.070301688347634
96749,59.768,3.837,19.621282,-154.989735,19449,325.4082452148307
96750,19.774,2.438,19.534274,-155.892062,3137,158.6426620815212
96752,42.53,5.679,22.116819,-159.680753,3552,83.5175170467905
96753,36.37,7.772,20.727291,-156.440699,29249,804.2067638163322
96754,29.677,3.693,22.188693,-159.403313,4172,140.58024732958182
96755,56.713,7.332,20.19059,-155.772657,3548,62.56061220531448
96756,24.363,3.62,21.904822,-159.453084,6110,250.79013257808973
96757,15.437,0.013,21.154453,-156.977379,800,51.82354084342813
96760,19.989,0.0,19.55233,-155.05481,4144,207.31402271249186
96761,95.292,14.02,20.919732,-156.616806,21766,228.413717835705
96762,12.391,1.128,21.618531,-157.9439,5699,459.9305947865386
96763,141.067,22.913,20.836482,-156.927377,3333,23.627070824501832
96764,2.428,3.084,19.993996,-155.247917,570,234.76112026359144
96766,93.68,5.166,22.011419,-159.405069,16924,180.65755764304012
96768,43.283,0.09,20.829164,-156.297222,18782,433.93480119215394
96770,72.514,12.887,21.13432,-157.210856,548,7.557161375734341
96771,76.849,0.003,19.534514,-155.184431,7736,100.66494033754505
96772,207.41,21.16,19.065548,-155.668201,2556,12.323417385854105
96776,56.586,8.08,20.002196,-155.375449,1629,28.78803944438554
96777,93.491,3.697,19.227605,-155.466558,1838,19.659646383074307
96778,211.504,10.586,19.427903,-155.08911,14225,67.25641122626523
96779,11.638,3.806,20.909974,-156.384337,2906,249.69926104141607
96780,1.772,0.0,19.965975,-155.224929,425,239.84198645598192
96781,51.567,0.815,19.805841,-155.200161,1993,38.648748230457464
96782,29.443,1.163,21.451242,-157.915616,37740,1281.7987297490065
96783,8.299,1.831,19.843088,-155.106084,1701,204.96445354862033
96785,73.208,0.0,19.478177,-155.230158,4224,57.69861217353295
96786,89.198,0.398,21.537569,-158.022383,41293,462.93638870826703
96789,26.422,0.098,21.483875,-157.934284,54608,2066.762546362879
96790,202.93,1.667,20.711696,-156.294358,9463,46.631843492830036
96791,36.52,3.241,21.56364,-158.185065,6434,176.1774370208105
96792,61.053,13.59,21.468625,-158.166906,49879,816.9786906458323
96793,76.099,6.053,20.89556,-156.529838,32647,429.00695147110997
96795,11.467,1.817,21.335013,-157.710924,10315,899.5378041336007
96796,1.871,0.534,21.961892,-159.667851,2070,1106.3602351683592
96797,19.261,1.836,21.40845,-158.017646,72717,3775.349151134417
96813,3.553,0.309,21.316548,-157.845053,26059,7334.3653250774
96814,1.233,0.358,21.291214,-157.844002,23739,19253.041362530414
96815,2.261,0.824,21.27216,-157.822286,27146,12006.191950464396
96816,9.567,0.544,21.29122,-157.790863,50711,5300.616703250757
96817,9.301,0.352,21.355506,-157.821647,55213,5936.243414686593
96818,10.793,2.68,21.342518,-157.939826,55107,5105.80932085611
96819,21.847,3.778,21.347097,-157.877337,51961,2378.404357577699
96821,11.57,0.658,21.311172,-157.75023,19831,1714.00172860847
96822,8.033,0.0,21.320468,-157.810364,44551,5545.997759243122
96825,10.889,1.973,21.292852,-157.692266,30904,2838.0934888419506
96826,1.073,0.019,21.291518,-157.826869,29718,27696.17893755825
97002,41.492,0.577,45.240483,-122.793841,6468,155.88547189819727
97003,4.708,0.0,45.503723,-122.864778,27791,5902.931180968564
97004,43.226,0.052,45.254962,-122.449377,4105,94.96599268958498
97005,5.131,0.0,45.491442,-122.803977,27812,5420.385889690118
97006,7.235,0.0,45.52598,-122.855888,45556,6296.613683483068
97007,18.674,0.0,45.442813,-122.871155,48081,2574.7563457213237
97008,5.298,0.0,45.460435,-122.802481,29183,5508.305020762552
